Gambar,EAR,MAR,Nose X,Nose Y
1435,2.5824877294641952,7.0879802600971065,251,515
1436,2.530863894947437,17.424560518558977,254,518
1437,2.46247795110727,53.490072537136825,259,516
1438,2.045381825985193,22.994506785005967,264,518
1439,2.359451016082678,22.70389352263455,271,517
1440,2.014098387936054,46.25817590666048,275,516
1441,2.1526192443431857,inf,280,516
1442,2.041180522340756,36.33055774771079,285,516
1443,2.1034306097363453,7.335386018286972,290,516
1444,1.922260067525845,50.29651818786604,293,515
1445,1.8418938828779874,24.05283386799874,298,515
1446,2.1280604667496927,12.860213248246025,297,516
1447,1.9279738912243898,37.89305910734478,307,515
1448,1.9583084520477425,20.621057931167062,307,514
1449,2.133176557573351,10.751866982298576,309,514
1450,2.0450158673051133,13.528233242700237,312,512
1451,2.062927372776336,12.346191319702777,314,514
1452,1.7437236307660409,6.085636477439002,316,514
1453,1.932162299951069,5.046732990983794,319,511
1454,1.9399642676883744,8.367189367586265,321,514
1455,1.9747256709080379,11.293522134461375,323,514
1456,1.847787132714613,11.423911561055576,324,516
1457,1.9917019396885696,25.026994949726024,324,514
1458,2.161921715420614,23.919168786590006,324,513
1459,2.065270999803156,12.980100245668392,321,514
1460,1.871548089799353,24.456833972791728,322,511
1461,2.039409963679316,6.01430822154364,319,513
1462,1.9479269237992751,16.501761520614522,317,513
1463,1.9855402516487943,6.850526734701259,320,513
1464,2.0197105016867916,51.0492934189447,319,514
1465,1.90609447375047,24.406928408533556,318,511
1466,1.7751770403327494,23.49871861378612,319,511
1467,1.9552080211022234,18.174683627396387,321,514
1468,1.82305820831701,5.183833286951536,320,511
1469,2.1152632989334066,7.45814663474137,319,513
1470,1.8971137759495258,5.528449489108624,321,510
1471,1.8817527684210065,6.785432268660731,319,514
1472,2.026559497255893,23.8290918871849,319,512
1473,1.8582699389323123,8.78698773863327,319,512
1474,1.9461813173709048,6.596868776029499,318,514
1475,1.7273872619540773,9.391687482829155,319,514
1476,2.022630076768868,9.074763786238856,315,512
1477,1.8586977016750121,11.905007345673283,319,514
1478,1.9142381285384862,5.244838682100036,314,511
1479,1.8065497580913092,8.17949633197877,316,513
